label	x	y	z
CP3	-0.0639472450913855	-0.0569376975651329	0.066480946742409
CP1	-0.0352056064002067	-0.0586818060521841	0.0896062472267399
CPz	0.00125689963372697	-0.0586791291296895	0.096949368711512
CP2	0.0368463412800938	-0.0573147874254576	0.0905969427762103
CP4	0.0655177125650338	-0.0544239207542547	0.0676903800472753
CP6	0.0802932403073166	-0.0507521780589653	0.034222417226468
TP8	0.0834651635390172	-0.0469897325574605	-0.0024913627317454
TP10	0.0842271773196347	-0.0460953830303498	-0.0412257705147075
P9	-0.0706491974210579	-0.0763231460551085	-0.0417881445305015
P7	-0.0733143023678992	-0.0798926050129789	-0.00311029379967449
P5	-0.0680123253098727	-0.0846413251564195	0.0258718110345045
P3	-0.0518992809676258	-0.0883889456105598	0.0505829878628514
P1	-0.0277057195937326	-0.0906551722681681	0.0677536650486635
Pz	0.00184936890569509	-0.0907160940487649	0.0726711555824476
P2	0.0310141487174543	-0.0893794100234815	0.0692392467671665
P4	0.054916710261992	-0.0858427154288949	0.0519478134424029
P6	0.0689832928886881	-0.0811130856342705	0.0260647580759801
P8	0.0753775077369245	-0.0760993039735263	-0.00268636726580368
P10	0.0739449104331882	-0.0739393717663847	-0.0414784715750218
PO9	-0.05197937541018	-0.0997754012896665	-0.0416096989787222
PO7	-0.0541676472693924	-0.10379581413119	-0.00262354207830833
PO5	-0.0464519111133887	-0.107760983964418	0.0143433551943232
PO3	-0.0340422367032064	-0.110836296270562	0.0283253679873598
PO1	-0.0171647368875765	-0.112420454548872	0.0368704319562991
POz	0.00246141517545722	-0.112273025947628	0.0387895039497594
PO2	0.0207466697078619	-0.111265953448473	0.0370726698079397
PO4	0.0373581762598892	-0.108609397973796	0.0284944065973832
PO6	0.0495905382636224	-0.104735878997098	0.0144512519012553
PO8	0.0575904612306775	-0.100325332614626	-0.00229799571512233
PO10	0.0576528842499382	-0.0982396349876328	-0.0414282155249872
O1	-0.0274739525289969	-0.118933752950687	-0.00155372453709106
Oz	0.00302783904746099	-0.122432470113388	-3.44789193595093e-05
O2	0.0325761868875559	-0.116985044736657	-0.00139428029044554
I1	-0.026558525226297	-0.115993543151642	-0.0409979435751963
Iz	0.00346596750181931	-0.117416783675416	-0.0398592714008632
I2	0.0327644623068528	-0.114257852074429	-0.0408715430664998
AFp9h	-0.0426477655554029	0.0781041679495187	-0.0178452483003248
AFp7h	-0.0387202058087784	0.0783508674724686	0.00664934240550928
AFp5h	-0.0297067045024013	0.0822876928512486	0.0151356398043004
AFp3h	-0.018627218651885	0.0851309016254433	0.0212171855667426
AFp1h	-0.00597985069678951	0.0863475029717286	0.0237375744278425
AFp2h	0.00697560478858161	0.0866945279343903	0.0243596764419592
AFp4h	0.0194933501643868	0.0853256289789714	0.0212467433204655
AFp6h	0.0305721542968999	0.0825556075224809	0.0150952018141711
AFp8h	0.0396362873971252	0.0787003853614173	0.00659951340070178
AFp10h	0.0442826915593667	0.078376687918288	-0.0176900347075186
AFF9h	-0.063372756604157	0.0555068788806463	-0.0192057921837907
AFF7h	-0.0604345457659076	0.0564258995656668	0.0116155017059159
AFF5h	-0.0499284443270187	0.061508602958461	0.0326206681374247
AFF3h	-0.0332989560516912	0.0656148826126959	0.0493549307673626
AFF1h	-0.0114301970198366	0.0680240295393632	0.0588223034398795
AFF2h	0.0125151031844813	0.0683143451423693	0.0593463573186254
AFF4h	0.0343240226321237	0.0661869576018843	0.0497960133720172
AFF6h	0.0509054075637037	0.0623162351085743	0.0330880377527651
AFF8h	0.0607892360022543	0.0572985343821483	0.0117652094253985
AFF10h	0.0644888259740466	0.0559904708431416	-0.0189578187004335
FFT9h	-0.0775991167897019	0.0280330924132354	-0.0203959153398744
FFT7h	-0.0744464256342331	0.0279584775533819	0.0146954469084362
FFC5h	-0.0640140575643192	0.031793306367667	0.0446683200450604
FFC3h	-0.043950041582324	0.0350497528134457	0.0691907588700135
FFC1h	-0.0154566707320989	0.037118081539024	0.083459218710877
FFC2h	0.0162422876516782	0.0374694974156683	0.08365476211271
FFC4h	0.0449137186163117	0.0360173650081038	0.0695979280676791
FFC6h	0.0648484268688902	0.0331644069619899	0.0450010541807941
FFT8h	0.0757447999338791	0.0295627768700147	0.0151335971623298
FFT10h	0.0791696084744947	0.0294812143523407	-0.0200903132456376
FTT9h	-0.081919748183884	-0.00245471476388705	-0.0212316240808895
FTT7h	-0.0825336943252742	-0.00351628802823499	0.0164626092503674
FCC5h	-0.0739724226804158	-0.00232375987369818	0.0522570169709918
FCC3h	-0.0506326880103321	-0.00115342514237697	0.0805974667539629
FCC1h	-0.0184127294629014	-0.000191114607087136	0.0979801127251428
FCC2h	0.0180977707060146	0.000298140694957398	0.0976708847367478
FCC4h	0.0507451463821326	0.000239171572740147	0.0808733867564522
FCC6h	0.0739052046199802	-0.000301318642512204	0.0523630201551885
FTT8h	0.0836869641993774	-0.00123413382100673	0.0168761164175869
FTT10h	0.083609208653761	-0.000435100959820662	-0.0208846664530106
TTP9h	-0.0835668593147304	-0.0333745511576762	-0.0219635081620874
TTP7h	-0.083821811966777	-0.0360987019707506	0.0166102512132729
CCP5h	-0.0773181722031908	-0.038180292833302	0.0544251934912643
CCP3h	-0.0533738298767339	-0.0394884850785493	0.084283247615633
CCP1h	-0.0191520044554539	-0.0398814864085263	0.101546530856496
CCP2h	0.0192952959146974	-0.0392041333881723	0.101688038710508
CCP4h	0.0535781933382541	-0.0376114005372686	0.0848001703654764
CCP6h	0.0767884148238818	-0.03544381630814	0.0546228951657819
TTP8h	0.0846370946612631	-0.0331179060103147	0.0170076525936552
TTP10h	0.0843569823481307	-0.0308408596678246	-0.0215418800999573
TPP9h	-0.0778766197296435	-0.0637687620868487	-0.0223737987469561
TPP7h	-0.0781293947839585	-0.06769117920535	0.0138029669928845
CPP5h	-0.0689187877435135	-0.0718881987364471	0.0459344648260912
CPP3h	-0.0460387852099446	-0.0747704586223717	0.0708428655021633
CPP1h	-0.0155387686711118	-0.076008155456169	0.0850888625221627
CPP2h	0.018458193608139	-0.0753072444839838	0.0858241819672798
CPP4h	0.0491445780443968	-0.0727836441632487	0.0727237484385032
CPP6h	0.0701767897967502	-0.0687103585169747	0.0466855662352393
TPP8h	0.0788641952254713	-0.0640448476701184	0.0142169954913735
TPP10h	0.0798955165868703	-0.0607573095015512	-0.0219812406768086
PPO9h	-0.0646360806702718	-0.0915437369789905	-0.0224086496366076
PPO7h	-0.0621045711192473	-0.0951877567883739	0.00886119235089895
PPO5h	-0.0514072223568518	-0.0992928672518923	0.0307434714820435
PPO3h	-0.0336261379564462	-0.1021963294819	0.0477013316048995
PPO1h	-0.0103963931326608	-0.103192772400498	0.0560042283755773
PPO2h	0.0143921927842496	-0.102558556844617	0.0564569554326364
PPO4h	0.037588216123928	-0.100352504723335	0.0488939548988462
PPO6h	0.0542023610905909	-0.0962990086459592	0.0312268822351483
PPO8h	0.0643666208720975	-0.0915416815744978	0.00913884952705955
PPO10h	0.0682514365231944	-0.088616660751244	-0.0220916956791897
POO9h	-0.0411832587757887	-0.111690756206619	-0.0218481980701264
POO7h	-0.0378921144629746	-0.114441961009828	0.00294881551181249
POO5h	-0.0285930807738756	-0.117295105451565	0.0116133162194027
POO3h	-0.0169923514407783	-0.118972355755745	0.0172794809878456
POO1h	-0.00415959775684929	-0.119357547221807	0.0195300246133964
POO2h	0.00886479631385659	-0.118877975344591	0.0194354363629732
POO4h	0.0217169820155463	-0.117776213069464	0.0176245960500903
POO6h	0.0328994977901929	-0.115184150275243	0.0115855428823202
POO8h	0.0421888123912176	-0.111773544075665	0.0031330295130641
POO10h	0.04633371788365	-0.109579480529432	-0.0216501112225758
OI1h	-0.0122157108814438	-0.121623955057683	-0.0208357467958147
OI2h	0.0184424767971607	-0.121069776819387	-0.0207748331622004
Fp1h	-0.0143692335939752	0.0877139301760985	0.00357628134191871
Fp2h	0.0160785554097662	0.0878740374888648	0.00363452862166575
AF9h	-0.0544603122315092	0.0681664168142822	-0.0185577040652771
AF7h	-0.0506035756229446	0.0685757068324194	0.009426043213131
AF5h	-0.0412784187582843	0.0735544303695711	0.0250898040525352
AF3h	-0.0264504537694814	0.0770572740998095	0.0359931631257382
AF1h	-0.00886801138067395	0.0791624896664201	0.0424233079600283
AF2h	0.00997722606448763	0.079392558205125	0.0428863560746132
AF4h	0.0277530531519659	0.0775801490301585	0.0368844514661346
AF6h	0.0419272903393687	0.0739753886874818	0.0252470220567711
AF8h	0.0511628823366735	0.0690660252327117	0.0095404641100706
AF10h	0.055707959195797	0.0683899094804393	-0.0183517678152423
F9h	-0.0713261279086473	0.0422050641370491	-0.0198270717680478
F7h	-0.0680698515148712	0.0426786730000048	0.0133370734428835
F5h	-0.0574123661527417	0.0474879739432808	0.0392376513455626
F3h	-0.0391374045045868	0.0515086354619496	0.0604498740702085
F1h	-0.0136643987744179	0.0539299510246611	0.0725428012469062
F2h	0.0144302468746512	0.0541753971829939	0.0725669389987915
F4h	0.0401061235345905	0.0522682599515071	0.0608875426229087
F6h	0.0582797521126941	0.0485430460980877	0.0395804665805162
F8h	0.0688121415510853	0.0439080847194075	0.0136388925508476
F10h	0.072699596366179	0.0431872972104754	-0.0195494634480388
FT9h	-0.0813548289516226	0.013036875744763	-0.0208759428270671
FT7h	-0.0798437107280827	0.0125433643319012	0.0157486297612171
FC5h	-0.0694110395633738	0.0151663265822304	0.0488300191433473
FC3h	-0.0476288851178229	0.0174520435540046	0.0756929240523701
FC1h	-0.0170099431500991	0.0190289750165323	0.0918116437583749
FC2h	0.0173409001722747	0.0194349394679619	0.0918628446473106
FC4h	0.0482092646290633	0.018602329162621	0.0760692903928595
FC6h	0.0699931917613574	0.016819245452345	0.049109429411575
FT8h	0.0806705060488413	0.0144535823376138	0.0161629160530406
FT10h	0.0828542160746424	0.0147595028509111	-0.0205410309953316
T9h	-0.0829187456373997	-0.0179095588183256	-0.0216048778282324
T7h	-0.0837985796498148	-0.0201646921487826	0.0169459775113572
C5h	-0.0770551974864216	-0.0214043235115979	0.0547591560461398
C3h	-0.0532038940807921	-0.0221979980272574	0.0846446273206445
C1h	-0.0192068745358855	-0.0224680144845382	0.102332166145513
C2h	0.0189804083391793	-0.0220752362126887	0.10206716037831
C4h	0.0531725449255925	-0.0211384069060824	0.0849057628154154
C6h	0.0763823718040818	-0.019861338798196	0.0547127164389897
T8h	0.0853022164170133	-0.0184780565354218	0.0172956759774277
T10h	0.0844780620199138	-0.015625915582129	-0.0212327647602851
TP9h	-0.0816470466732522	-0.0487291975371153	-0.0222111637692415
TP7h	-0.0820489800023299	-0.0521746765988868	0.0155333304123207
CP5h	-0.0745919122774696	-0.0556331663410488	0.0513776325394138
CP3h	-0.0504494601899217	-0.0579390107574772	0.0791504699580279
CP1h	-0.0176834414998241	-0.0589250731338995	0.0955630188031745
CP2h	0.019297726227404	-0.0582461801550834	0.0962972602635687
CP4h	0.0524214526627102	-0.0559974096770303	0.0806655514844569
CP6h	0.0749099674521763	-0.0526365404014007	0.0518429763333501
TP8h	0.0829032709137543	-0.0488594386595415	0.0159581678521814
TP10h	0.0836127472468338	-0.0460376090172993	-0.0218257671090133
P9h	-0.0728315042425237	-0.0784308285092331	-0.0224744353057506
P7h	-0.0716134531131748	-0.0823209741892804	0.0115546159221099
P5h	-0.0613525750073049	-0.0866993623994421	0.0391047298594266
P3h	-0.0407576574047328	-0.0897703464199634	0.0604936794344708
P1h	-0.0133825839816247	-0.090994692162872	0.0719753950405525
P2h	0.0165394023786457	-0.0903448048181468	0.0727336217485783
P4h	0.0439630795513825	-0.0878068394352811	0.061908482003291
P6h	0.0631596372301791	-0.0835545908126114	0.0396476128356476
P8h	0.0730599745424773	-0.0786192599964143	0.0119022790086393
P10h	0.0755319935443732	-0.0753364491262371	-0.0221080382624323
PO9h	-0.0535851527269638	-0.102388171943037	-0.0221735047893416
PO7h	-0.0508410282957953	-0.105851336036005	0.00608580081854633
PO5h	-0.0410180303659736	-0.109487838670385	0.0219980725742538
PO3h	-0.0259704623161922	-0.111820106257489	0.0333235464554188
PO1h	-0.00771479628685671	-0.112432770887753	0.0381301545301388
PO2h	0.0113481497341107	-0.11193117122428	0.0385498647892967
PO4h	0.0296215497453601	-0.110174296408849	0.0338099525954937
PO6h	0.044048428338188	-0.106771460740752	0.0219445753849407
PO8h	0.0538775123162876	-0.102554675677503	0.00621037780056105
PO10h	0.0579443075306831	-0.0997698450403859	-0.0219107573407
O1h	-0.012381016862269	-0.122042370444475	-0.00083159657247712
O2h	0.0180685750229028	-0.121142186520021	-0.000757093828307671
I1h	-0.0116493139601587	-0.117928867394101	-0.0404613472996816
I2h	0.0183273844871817	-0.11758187471233	-0.0404129287924845
AFp9	-0.0421058693924563	0.0735544371387445	-0.0371565993184733
AFp7	-0.0425185522012797	0.0761332043984996	0.00185565727405782
AFp5	-0.0344491606251383	0.0804112476742605	0.0110953601024235
AFp3	-0.0244260998097852	0.0838857617659542	0.0185636714583146
AFp1	-0.0124227852907213	0.0859549473601835	0.0229487952816686
AFpz	0.000790161355494605	0.0867003368179454	0.0244363990769594
AFp2	0.0133447521605241	0.0861765676174056	0.0231649029740744
AFp4	0.0252727499882671	0.0841047570187085	0.0185261998206431
AFp6	0.0352173751481064	0.0806754596818761	0.0109496238340721
AFp8	0.0437539603999436	0.0766209272936322	0.00202503604779869
AFp10	0.0442222831107476	0.0730544598475374	-0.0370360648572327
AFF9	-0.062594259560949	0.0519590608346127	-0.0384632043473992
AFF7	-0.0634301082769094	0.0537014625465052	0.00027998921186296
AFF5	-0.0559070237368537	0.059043657351352	0.0224594183297915
AFF3	-0.0425156676977097	0.0637578781518534	0.0418362056080374
AFF1	-0.0228307190320829	0.0670566729449412	0.0550966427686005
AFFz	0.000525812390338492	0.0684158021600981	0.0601187461910923
AFF2	0.0239124771779825	0.0675240190760459	0.0557030137361374
AFF4	0.0437187352186468	0.0645072945655843	0.0424820860501844
AFF6	0.0565771531251416	0.0598894563082302	0.0227495841728623
AFF8	0.0643212692616085	0.0546477180112936	0.000549410867584341
AFF10	0.0642877674776556	0.0516952986667173	-0.0382642320957155
FFT9	-0.0791490196769799	0.0268372000085269	-0.0396990101721667
FFT7	-0.0769299851895698	0.0259783530412936	-0.00102204437971077
FFC5	-0.0702628390783866	0.0299111591040908	0.0300511784388125
FFC3	-0.0552290525462235	0.0335377658804565	0.0579677563757755
FFC1	-0.0303235340710216	0.0362308252017906	0.0775578436872836
FFCz	0.000501508345901692	0.0375559032780499	0.085655812760932
FFC2	0.0310954841570265	0.0368763650825083	0.0776524188070151
FFC4	0.0564524186570484	0.0347630539270969	0.0585536220355002
FFC6	0.0712256920337055	0.0314131619856688	0.0303888569414471
FFT8	0.0776885924551638	0.0276174477319872	-0.000671470059232385
FFT10	0.0812802093134485	0.0277433456477808	-0.039437649909826
FTT9	-0.0808402580203159	-0.00316393954000035	-0.0404690913709976
FTT7	-0.0834826597400532	-0.00408438647461957	-0.00201123309950503
FCC5	-0.0798953084194422	-0.00293056068936814	0.034755420663249
FCC3	-0.0637850983669546	-0.00172339376219564	0.0676066976507755
FCC1	-0.035566896165124	-0.000630149521925909	0.0911649458897447
FCCz	0.000669370883265536	0.000141912822507678	0.100391522395441
FCC2	0.0353802184954808	0.000336505947030864	0.0910943616656596
FCC4	0.0638639306134547	2.64919584708577e-05	0.0678346372059255
FCC6	0.0803098436122741	-0.000733815379003836	0.0350601862969789
FTT8	0.0843051408992681	-0.00178104445616331	-0.00160476001513331
FTT10	0.0830860300579575	-0.00166268311610233	-0.0401731557396769
TTP9	-0.0818908393028962	-0.0331519894414382	-0.0412138559200035
TTP7	-0.0836310756009775	-0.03497407668701	-0.00268342229436208
CCP5	-0.0821855173405246	-0.0371857523534148	0.035817954583747
CCP3	-0.0672229676664951	-0.0389553235495335	0.070859295861798
CCP1	-0.0372314326268755	-0.0398161649690761	0.094875000503562
CCPz	0.00100230695833439	-0.0396269408151681	0.10335054770333
CCP2	0.0374747340765935	-0.0385124078522039	0.095363229271929
CCP4	0.0675106189000504	-0.0365893263729388	0.0714876701744342
CCP6	0.0820101817490215	-0.034274853877881	0.0361100055268824
TTP8	0.0853201261471852	-0.0319851076584924	-0.00227560445972422
TTP10	0.0830228907654464	-0.0312962634421904	-0.0408446806443251
TPP9	-0.0765378018658904	-0.0623710745428553	-0.0416905951607207
TPP7	-0.0785112735272895	-0.0653821692294545	-0.00306985268502414
CPP5	-0.0756363326290162	-0.0699249357362169	0.0304905057376783
CPP3	-0.0583422038678122	-0.0734568961765752	0.0591689793957196
CPP1	-0.031666919309369	-0.075672520464066	0.0798765945253313
CPPz	0.00154582217010755	-0.075760903406132	0.0862225235614901
CPP2	0.0348727557899932	-0.0743691742004182	0.0818143435096472
CPP4	0.0613640838817116	-0.070890184294762	0.0610393559553821
CPP6	0.0758306656626565	-0.0663951722657515	0.030804121898767
TPP8	0.0799911995567222	-0.061705092416345	-0.00262054508859018
TPP10	0.0789525500751379	-0.059930749842137	-0.0413452116054554
PPO9	-0.0627266596997079	-0.0891758353783803	-0.0417804947645051
PPO7	-0.0650824938697725	-0.0928882125058029	-0.00295950305703381
PPO5	-0.0577488580309579	-0.0973666939454448	0.020284306216226
PPO3	-0.0431696565035264	-0.100898488465276	0.0398899061302021
PPO1	-0.022412416640859	-0.102924412423073	0.0529330575277015
PPOz	0.00215754526656201	-0.102959913846554	0.0566709984663933
PPO2	0.0265097134706972	-0.1017490368446	0.0542044212298708
PPO4	0.0470341549722828	-0.0985046432541012	0.041111501691046
PPO6	0.0598319614878441	-0.0939556702959892	0.0204371924316569
PPO8	0.0676700830804301	-0.089081030252365	-0.00256909635742318
PPO10	0.0678356390807431	-0.0874220981686469	-0.0415590101359458
POO9	-0.0399244686053701	-0.108922267024927	-0.0413537656169307
POO7	-0.0415638432464323	-0.112699193434117	-0.00215617928565939
POO5	-0.0335295535181508	-0.115978409289358	0.00755452100931966
POO3	-0.0229715384686823	-0.118265197137995	0.0147889457763711
POO1	-0.0106362486867842	-0.119275722598572	0.0187018152770157
POOz	0.00275639659643468	-0.119237388980266	0.0198473168699311
POO2	0.0153623305510839	-0.118466876176794	0.0189186488524913
POO4	0.0276271738469444	-0.11666245166812	0.0151329077153899
POO6	0.037877484662498	-0.113583982615006	0.0076776931286829
POO8	0.0458448156293176	-0.109803970877545	-0.00190765678066721
POO10	0.0459129774432064	-0.107372377354515	-0.0412014912003061
OI1	-0.0273877000149636	-0.118633055288527	-0.0214133948739158
OIz	0.00326714550675815	-0.121811209291938	-0.0201849039990793
OI2	0.0330281357428494	-0.1168856335221	-0.0212702081107112
